[2023-03-07 10:57:55,671] multiqc                                            [DEBUG  ]  This is MultiQC v1.11
[2023-03-07 10:57:55,672] multiqc                                            [DEBUG  ]  No MultiQC config found: /usr/local/lib/python3.9/site-packages/multiqc_config.yaml
[2023-03-07 10:57:55,672] multiqc                                            [DEBUG  ]  No MultiQC config found: /.multiqc_config.yaml
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  Loading config settings from: multiqc_config.yaml
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'title': Modulome
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'subtitle': Analysis of public microbial RNA-seq data
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'report_header_info': [{'Contact E-mail': 'avsastry@ucsd.edu'}, {'Application Type': 'Microbial RNA-seq Analysis'}]
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'custom_logo': None
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'custom_logo_url': None
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'custom_logo_title': None
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'custom_content': {'order': []}
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  Added to filename clean extensions: ['val_1', '_val_2', '_1.fastq', '_2.fastq', '.infer_experiment', '_bowtie.txt', '_all.txt.summary']
[2023-03-07 10:57:55,674] multiqc                                            [DEBUG  ]  New config 'rseqc_sections': ['infer_experiment']
[2023-03-07 10:57:55,675] multiqc                                            [DEBUG  ]  New config 'run_modules': ['featureCounts', 'bowtie1', 'rseqc', 'cutadapt', 'fastqc']
[2023-03-07 10:57:55,675] multiqc                                            [DEBUG  ]  New config 'top_modules': []
[2023-03-07 10:57:55,675] multiqc                                            [DEBUG  ]  New config 'module_order': ['featureCounts', 'bowtie1', 'rseqc', 'cutadapt', 'fastqc']
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  Loading config settings from: multiqc_config.yaml
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'title': Modulome
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'subtitle': Analysis of public microbial RNA-seq data
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'report_header_info': [{'Contact E-mail': 'avsastry@ucsd.edu'}, {'Application Type': 'Microbial RNA-seq Analysis'}]
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'custom_logo': None
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'custom_logo_url': None
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'custom_logo_title': None
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'custom_content': {'order': []}
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  Added to filename clean extensions: ['val_1', '_val_2', '_1.fastq', '_2.fastq', '.infer_experiment', '_bowtie.txt', '_all.txt.summary']
[2023-03-07 10:57:55,677] multiqc                                            [DEBUG  ]  New config 'rseqc_sections': ['infer_experiment']
